Country Name,Country Code,Year,GDP_Per_Capita,Female_Usage_Pct,Male_Usage_Pct,Internet_Usage_Pct,Cost_1GB_USD,Affordability_Pct
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2022,6430.53553485753,51.2,64.0,57.8,,
Mexico,MEX,2022,11405.7940473759,78.0513,79.2709,78.6322,2.0343403571428573,0.21403230835410977
Marshall Islands,MHL,2022,6455.66062185762,,,64.8023,6.083333333333333,1.1307905460958727
Middle income,MIC,2022,6248.00962014697,,,,,
North Macedonia,MKD,2022,7606.2375253797,,,85.008,,
Mali,MLI,2022,976.914116406452,,,34.3797,4.557988557692307,5.598840448073849
Malta,MLT,2022,35638.8869457406,91.1819,91.8608,91.5406,2.3563824299999996,0.07934195364476579
Myanmar,MMR,2022,1158.05005055976,,,58.0112,0.989654563125,1.0255044461817207
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2022,3015.7557973385,47.7,60.2,54.1,,
Montenegro,MNE,2022,10024.5435616209,87.3047,88.9512,88.2219,0.3214709999999999,0.038482071291196455
Mongolia,MNG,2022,4993.51487463495,,,82.1725,0.383772,0.09222489800506838
Northern Mariana Islands,MNP,2022,23785.754590043,,,,2.6666666666666665,0.1345343065693429
Mozambique,MOZ,2022,578.251663751351,,,18.7913,0.7825535,1.6239714623697115
Mauritania,MRT,2022,1960.35240077424,,,34.3001,1.31578945,0.8054405623072646
Mauritius,MUS,2022,10246.5017455553,,,75.5,0.6690580635416667,0.07835549109219317
Malawi,MWI,2022,604.269740360317,,,17.0457,0.38079856,0.7562157120883177
Malaysia,MYS,2022,11754.5678336248,95.85,98.829,97.3986,0.2849917333333333,0.029094228289849356
North America,NAC,2022,74535.6365392629,93.5,91.7,92.6,,
Namibia,NAM,2022,4349.79908493314,,,61.1485,1.196670128,0.330131145269224
New Caledonia,NCL,2022,33516.363085906,,,,3.76179258,0.13468499205685744
Niger,NER,2022,609.745147574878,,,23.2982,1.634589,3.216928921536227
Nigeria,NGA,2022,2899.16047470324,,,37.6975,0.3936213,0.16292494469398064
Nicaragua,NIC,2022,2322.89053964583,,,49.1307,0.5458762,0.2819984105234143
Netherlands,NLD,2022,59123.318556487,91.4174,93.6424,92.5197,,
Norway,NOR,2022,109269.520580298,99.0,99.0,99.0,4.06778110425,0.044672451193861436
Nepal,NPL,2022,1385.91066274851,,,53.8878,0.43070483025,0.3729286527567382
Nauru,NRU,2022,12911.9086441381,,,,3.0880166666666673,0.2869924270787279
New Zealand,NZL,2022,49099.7090423358,,,96.1942,5.8895,0.1439397531644474
OECD members,OED,2022,43950.173710934,,,,,
Oman,OMN,2022,23223.5829405935,,,95.2453,1.948137,0.10066338195876404
Other small states,OSS,2022,14320.7706776288,,,,,
Pakistan,PAK,2022,1538.3228133171,,,24.2103,0.123717950625,0.09650870380701887
Panama,PAN,2022,17378.6070017557,,,77.7041,1.6318296866666666,0.11267851467048942
Peru,PER,2022,7350.63034300417,72.5428,76.8108,74.675,0.4456414049999999,0.07275154116666434
Philippines,PHL,2022,3548.06930572116,77.6067,72.8223,75.2111,0.5869537096666668,0.19851485157414062
Palau,PLW,2022,13729.7602761496,,,,2.25,0.19665310578584938
Papua New Guinea,PNG,2022,3102.28968594061,,,23.7315,1.36434,0.5277418183800591
Poland,POL,2022,18891.2121169279,86.1773,87.7362,86.9411,0.3696993083333333,0.023483891200526352
Pre-demographic dividend,PRE,2022,1770.15579032781,,,,,
Puerto Rico (US),PRI,2022,35353.6821570014,87.6573,86.8838,87.2918,,
Portugal,PRT,2022,24620.5197587181,83.6091,85.4719,84.4969,1.7859499999999997,0.0870469031930618
Paraguay,PRY,2022,6205.62595379319,77.5692,74.9407,76.2592,1.038275245,0.2007743140300657
West Bank and Gaza,PSE,2022,3799.95527015163,88.1969,89.0841,88.6469,,
Pacific island small states,PSS,2022,3896.81060847355,,,,,
Post-demographic dividend,PST,2022,50969.801641014,,,,,
French Polynesia,PYF,2022,20053.9569369322,,,,0.7463874166666666,0.044662751736067915
Qatar,QAT,2022,88701.4689763536,,,99.6528,2.403186625,0.032511569236455165
Romania,ROU,2022,15503.551804598,84.7544,86.2631,85.5031,0.535785,0.041470626092874927
Russian Federation,RUS,2022,15619.6142578125,89.9765,90.9217,90.418,0.253878,0.0195045533757417
Rwanda,RWA,2022,975.469323735369,,,31.2252,0.5533333333333333,0.6806979818261654
South Asia,SAS,2022,2385.08341896271,48.2,59.9,54.2,,
Saudi Arabia,SAU,2022,38510.2276211037,100.0,100.0,100.0,1.49467670625,0.046574953156524476
Sudan,SDN,2022,1046.24084472656,,,,1.160024534889125,1.3305057328657088
Senegal,SEN,2022,1574.0281059306,,,59.2246,1.634589,1.2461701240336582
Singapore,SGP,2022,90299.0694637269,95.028,96.8965,95.9539,0.6254309365295454,0.00831146022093768
Solomon Islands,SLB,2022,1877.78104490956,,,42.094,6.964705882352941,4.450810216388174
Sierra Leone,SLE,2022,860.371067916096,,,19.2287,0.6694649699999999,0.933734285075174
El Salvador,SLV,2022,5074.60210221806,,,65.5298,1.0796,0.25529489286140095
San Marino,SMR,2022,54190.8417700372,,,85.0607,0.0959948125,0.0021257055848815415
"Somalia, Fed. Rep.",SOM,2022,573.141165798229,,,27.6,,
Serbia,SRB,2022,10024.8191112596,81.2256,85.9362,83.5383,0.5783102422216667,0.0692254177321314
Sub-Saharan Africa (excluding high income),SSA,2022,1963.80330032374,28.5,36.9,32.7,,
Sub-Saharan Africa,SSF,2022,1865.11635260699,27.1,35.3,31.1,,
Small states,SST,2022,13636.4661190787,69.8,71.3,70.5,,
Sao Tome and Principe,STP,2022,2389.73729784737,,,61.5535,,
Suriname,SUR,2022,6084.43876736445,,,77.6494,0.9495937148391532,0.1872830841718829
Slovak Republic,SVK,2022,21317.7943982363,89.8003,88.3192,89.0677,,
Slovenia,SVN,2022,28360.3041467268,88.0827,89.6995,88.9125,0.8422540199999999,0.03563801074808467
Sweden,SWE,2022,54836.8907235124,95.5868,94.4436,95.0097,2.333998184666666,0.051075066157956005
Eswatini,SWZ,2022,3894.1620089869,,,57.465,1.25712068515,0.38738625118795733
Sint Maarten (Dutch part),SXM,2022,37793.1284399157,,,,,
Seychelles,SYC,2022,16836.6721895387,,,87.0353,5.434161037999999,0.3873089154549052
Syrian Arab Republic,SYR,2022,1051.67149587463,,,,,
Turks and Caicos Islands,TCA,2022,31280.5418020808,,,,0.589041095890411,0.02259709309195767
Chad,TCD,2022,966.036468278568,,,12.4865,4.0864725,5.0761717192087845
East Asia & Pacific (IDA & IBRD countries),TEA,2022,10220.4774431567,81.0,83.6,82.3,,
Europe & Central Asia (IDA & IBRD countries),TEC,2022,11421.1364427001,83.6,86.9,85.2,,
Togo,TGO,2022,951.232378690387,,,35.5105,1.4472923437500005,1.8257902605156053
Thailand,THA,2022,6909.35281815827,86.7384,89.3177,87.9772,0.4063260968,0.07056975218845032
Tajikistan,TJK,2022,1052.17949484894,,,53.1078,1.6516183223833336,1.8836538789843507
Turkmenistan,TKM,2022,5837.84224538947,,,,11.41686,2.3467972281744984
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,9174.55690452428,77.1,77.5,77.3,,
Timor-Leste,TLS,2022,2343.24954740187,,,34.5102,1.923076923076923,0.9848256709367607
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2022,3010.19656726913,47.4,60.0,53.8,,
Tonga,TON,2022,5298.01941509951,,,57.7181,1.1927142857142856,0.27014947109820286
South Asia (IDA & IBRD),TSA,2022,2385.08341896271,48.2,59.9,54.2,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,1865.11635260699,27.1,35.2,31.1,,
Trinidad and Tobago,TTO,2022,20750.5202434652,,,84.4957,0.3195575499999999,0.01847997329709181
Tunisia,TUN,2022,3707.29283414381,,,70.5532,1.2779684,0.4136608972121223
Turkiye,TUR,2022,10897.8397861365,79.3063,87.5838,83.4372,,
Tuvalu,TUV,2022,5911.32727055301,,,73.5846,6.084761904761905,1.2352072472940927
Tanzania,TZA,2022,1207.52062988281,,,22.101,0.8394370526315791,0.8342089056115387
Uganda,UGA,2022,963.067314117178,,,11.1246,1.10672728,1.3790030214216276
Ukraine,UKR,2022,4199.6708984375,,,82.6753,0.2702478,0.07721970788726702
Upper middle income,UMC,2022,10324.5193124329,81.7,83.7,82.7,,
Uruguay,URY,2022,20818.6146091144,90.8528,88.7943,89.873,0.2771475,0.015974982305229746
United States,USA,2022,76657.2488844403,,,92.2016,6.0,0.09392458123371863
Uzbekistan,UZB,2022,2578.66689394219,80.9131,86.9,83.9,0.3013265714285714,0.14022434869883277
St. Vincent and the Grenadines,VCT,2022,9693.55867833025,,,71.7226,,
"Venezuela, RB",VEN,2022,3155.04207099687,,,,,
Virgin Islands (U.S.),VIR,2022,44320.909185774,,,,4.33125,0.11726970622859602
Viet Nam,VNM,2022,4147.69777213621,75.5952,81.6,78.59,,
Vanuatu,VUT,2022,3370.21191956953,,,45.6747,1.5428025,0.549331331139696
World,WLD,2022,12798.1658465319,64.1,69.8,67.0,,
Samoa,WSM,2022,4132.44717734444,,,57.3288,0.36245,0.10524998417027502
Kosovo,XKX,2022,5290.95006509706,,,,1.250165,0.28354038150849176
South Africa,ZAF,2022,6534.24867783397,,,75.4556,1.80691835625,0.3318364718587306
Zambia,ZMB,2022,1447.12310138035,,,15.0,8.007000000000001,6.639656288283252
Zimbabwe,ZWE,2022,2536.40050223076,,,37.8861,43.75,20.69862387814004
Aruba,ABW,2023,35718.7531191634,,,,1.85459178,0.06230649005510766
Africa Eastern and Southern,AFE,2023,1571.44918918981,24.8,30.9,27.8,,
Afghanistan,AFG,2023,413.757894705303,,,17.7089,1.020504375,2.9597145230841315
Africa Western and Central,AFW,2023,1841.85506354867,33.0,44.0,38.5,,
Angola,AGO,2023,2916.13663284275,,,44.7581,1.0070493333333337,0.41440417653611555
Albania,ALB,2023,9730.86921906893,81.7239,84.59,83.1356,1.55279546875,0.19148901506645563
Andorra,AND,2023,46812.4261013102,,,95.4456,4.822064999999999,0.12360987203434103
Arab World,ARB,2023,7513.89907880749,,,,,
United Arab Emirates,ARE,2023,49850.6872175164,100.0,100.0,100.0,4.607363538461538,0.11090792433872683
Argentina,ARG,2023,14261.8465667948,89.03,89.44,89.229,1.1072115,0.0931614145319333
Armenia,ARM,2023,8159.08720967996,,,79.9966,0.9768266250000002,0.14366704508432132
Antigua and Barbuda,ATG,2023,21494.5474000727,,,77.5756,3.203203654772727,0.1788288124510252
Australia,AUS,2023,65058.3773146674,,,97.0631,0.43924375,0.008101839021447083
Austria,AUT,2023,56579.504175468,94.1659,96.5136,95.3347,0.506316825,0.010738520933582825
Azerbaijan,AZE,2023,7133.02838048328,,,89.0,1.7647058699999998,0.29687909973751203
Burundi,BDI,2023,250.627253097255,,,11.0784,1.1021175,5.276924131976951
Belgium,BEL,2023,55291.4754541329,94.6981,94.554,94.6263,2.2324374999999996,0.04845095881411782
Benin,BEN,2023,1394.17784721831,,,32.2083,2.3667486562500004,2.0371134092875014
Burkina Faso,BFA,2023,873.482589651003,,,17.0226,3.269178,4.49123273489335
Bangladesh,BGD,2023,2551.01773827307,37.3212,51.6665,44.5027,0.231031682925,0.1086774173893743
Bulgaria,BGR,2023,15853.208636704,79.7595,81.0422,80.3896,,
Bahrain,BHR,2023,29290.1284215098,100.0,100.0,100.0,1.313023635,0.0537938359069435
"Bahamas, The",BHS,2023,38231.774484278,,,94.8186,,
Bosnia and Herzegovina,BIH,2023,8663.02326458629,83.0098,83.7166,83.3772,1.027940625,0.14239010012157782
Belarus,BLR,2023,7896.75388295584,92.1169,90.6503,91.5125,0.6695000000000001,0.1017380067693434
Belize,BLZ,2023,7424.75821321022,,,72.3595,2.9153394117647053,0.4711813090281159
Bermuda,BMU,2023,132604.439086216,,,,3.4166666666666665,0.0309190252472188
Bolivia,BOL,2023,4274.70820547613,,,70.2368,1.8659419354838709,0.523808927990032
Brazil,BRA,2023,10377.5897719195,85.6558,82.5526,84.1506,0.4016053301,0.04643914499530848
Barbados,BRB,2023,25583.878782727,,,79.9923,2.746050645,0.12880223526640538
Brunei Darussalam,BRN,2023,32890.5491812019,,,99.0336,1.89483935,0.06913254039855195
Bhutan,BTN,2023,3831.32535494609,,,88.426,0.7051198752941177,0.22084886350374885
Botswana,BWA,2023,7826.35376483298,,,81.36,1.989852726666667,0.30510034988828005
Central African Republic,CAF,2023,495.978897288721,,,,10.89726,26.36546044899111
Canada,CAN,2023,54220.3285039875,,,93.9564,5.366570535714285,0.11877251246059006
Central Europe and the Baltics,CEB,2023,22690.3736174216,,,,,
Switzerland,CHE,2023,100623.549627296,96.4868,98.2155,97.3444,7.2903415,0.08694197165975183
Channel Islands,CHI,2023,74585.5224096294,,,,,
Chile,CHL,2023,17067.0364799154,93.2,95.1,94.4574,0.6388888888888888,0.04492090162043568
China,CHN,2023,12951.1782397043,,,90.6,0.37528315,0.03477210888962965
Cote d'Ivoire,CIV,2023,2591.9659048119,,,40.6528,,
Cameroon,CMR,2023,1720.47510154506,,,41.9088,1.634589,1.1400960108277554
"Congo, Dem. Rep.",COD,2023,660.21205238997,,,30.548,,
"Congo, Rep.",COG,2023,2477.97845544866,,,38.3791,,
Colombia,COL,2023,7000.83660501046,,,77.3369,0.198161925,0.033966556201270565
Comoros,COM,2023,1560.27378476855,,,35.6678,2.17794,1.6750444861109353
Cabo Verde,CPV,2023,4794.90121917259,,,73.539,,
Costa Rica,CRI,2023,16942.0268119375,85.4503,84.7689,85.3951,1.86353,0.1319934164207749
Caribbean small states,CSS,2023,17596.5404249612,,,,,
Cuba,CUB,2023,,,,71.275,2.7145976726006196,
Curacao,CUW,2023,21217.8110321785,,,,,
Cayman Islands,CYM,2023,99143.5180243123,,,,8.391208,0.10156437657911975
Cyprus,CYP,2023,36623.69140625,91.7818,90.6241,91.2211,2.40902330625,0.07893327669877283
Czechia,CZE,2023,31761.5944102491,84.8476,87.2329,85.994,,
Germany,DEU,2023,54776.7668235491,91.4829,93.4711,92.4764,2.1404610749999997,0.04689129057715309
Djibouti,DJI,2023,3381.29779710722,,,65.0248,1.262464425,0.4480401907504514
Dominica,DMA,2023,9912.96212766668,,,83.8255,1.1100626999999998,0.13437711380761067
Denmark,DNK,2023,68043.5466971243,98.6854,98.8653,98.7756,0.6921013199999999,0.01220573624265679
Dominican Republic,DOM,2023,10630.431743829,,,84.6161,0.79240275,0.08944917035490971
Algeria,DZA,2023,5370.477235078,,,76.9081,0.7290618000000001,0.1629043605818941
East Asia & Pacific (excluding high income),EAP,2023,10125.9095208645,83.2,85.3,84.2,,
Early-demographic dividend,EAR,2023,4252.59733415786,,,,,
East Asia & Pacific,EAS,2023,13176.1786055635,83.8,86.0,84.9,,
Europe & Central Asia (excluding high income),ECA,2023,8617.0484098633,82.2,87.2,84.6,,
Europe & Central Asia,ECS,2023,29988.9022903108,88.6,90.6,89.6,,
Ecuador,ECU,2023,6737.84748379638,72.9855,72.3919,72.6943,1.0,0.1780984213260747
"Egypt, Arab Rep.",EGY,2023,3456.78968456253,,,72.6899,,
Euro area,EMU,2023,45330.1093015768,,,,,
Eritrea,ERI,2023,,,,20.0104,,
Spain,ESP,2023,33493.2225409111,95.6202,95.2676,95.4456,0.48363526,0.017327753735583446
Estonia,EST,2023,30264.0064885057,94.4063,91.8913,93.1834,1.148477471875,0.045538351532320456
Ethiopia,ETH,2023,1055.81091592527,,,,0.6846888929999999,0.7781949013853107
European Union,EUU,2023,41566.5741100785,,,,,
Fragile and conflict affected situations,FCS,2023,1682.75058845476,31.1,41.1,36.1,,
Finland,FIN,2023,52834.2916752703,92.6385,94.4155,93.5139,0.5193867318181817,0.011796582454677707
Fiji,FJI,2023,5926.20586394763,,,79.3485,0.08800002,0.017819162280949947
France,FRA,2023,44700.1384177544,86.2977,87.4247,86.8364,0.1977458792307692,0.00530859776896512
Faroe Islands,FRO,2023,72465.3769660215,,,,2.236087905882353,0.037028793603281825
"Micronesia, Fed. Sts.",FSM,2023,3919.64307910859,,,,,
Gabon,GAB,2023,7802.82433276138,,,71.9256,4.0864725,0.628460515176635
United Kingdom,GBR,2023,49944.4702124201,,,96.2988,0.6242975,0.014999798712725176
Georgia,GEO,2023,8283.66960652261,82.0899,81.6423,81.8843,1.908508,0.276472832547145
Ghana,GHA,2023,2383.90410483418,,,69.9445,0.4031761365079365,0.20294917183473568
Guinea,GIN,2023,1555.49375806861,,,26.5014,1.5124148,1.1667663406463813
"Gambia, The",GMB,2023,883.024111719809,,,45.9137,,
Guinea-Bissau,GNB,2023,988.087886357022,,,32.4661,2.7243150000000003,3.3085903036956785
Equatorial Guinea,GNQ,2023,6677.793435386,,,60.3661,1.58918375,0.28557644354414913
Greece,GRC,2023,23343.7103964562,84.7865,85.2407,85.0102,2.786082,0.1432205224970382
Grenada,GRD,2023,11414.4781691181,,,74.1201,1.8092788607,0.19020883834304494
Greenland,GRL,2023,58498.9707973609,,,,3.5844167999999996,0.07352779205124148
Guatemala,GTM,2023,5758.32760847852,,,56.0535,1.1742616,0.2447088835177128
Guyana,GUY,2023,20473.7002190617,,,81.7221,2.3592455938988093,0.13827958221458805
High income,HIC,2023,48608.1947665895,91.5,92.4,91.9,,
"Hong Kong SAR, China",HKG,2023,50562.3633144379,,,95.9778,,
Honduras,HND,2023,3227.45762509776,,,58.2789,0.7841515151515152,0.291555127126825
Heavily indebted poor countries (HIPC),HPC,2023,1155.90445279924,,,,,
Croatia,HRV,2023,22184.2279304842,79.8165,86.7736,83.2412,1.1870316675,0.06420949178234077
Haiti,HTI,2023,1705.75808460999,,,,0.21945147,0.15438400461118806
Hungary,HUN,2023,22230.6277875187,91.7685,91.1146,91.4501,1.714553125,0.09255086134612693
IBRD only,IBD,2023,7925.3992413749,75.1,79.6,77.3,,
IDA & IBRD total,IBT,2023,6149.50554558946,62.2,68.7,65.5,,
IDA total,IDA,2023,1536.08719237098,29.0,40.0,34.5,,
IDA blend,IDB,2023,1915.31328433422,31.4,45.2,38.3,,
Indonesia,IDN,2023,4876.30774512252,66.3477,72.0652,69.2084,0.2757825952380952,0.0678667408997582
IDA only,IDX,2023,1333.20971979026,27.7,37.2,32.5,,
India,IND,2023,2530.12031278204,,,,0.160081758,0.07592449601290897
Ireland,IRL,2023,106818.917130804,,,96.4974,1.49805486,0.01682909619649755
"Iran, Islamic Rep.",IRN,2023,5049.29931642754,,,79.6309,,
Iraq,IRQ,2023,5965.31835077761,,,81.7291,1.06790264,0.21482225970940044
Iceland,ISL,2023,82138.7892973557,,,99.8301,1.0816144087,0.01580175823801416
Israel,ISR,2023,52003.7200729997,,,87.0384,0.0218949742499999,0.000505232492273977
Italy,ITA,2023,39277.0838783918,86.109,87.9577,87.0278,0.0856184429999999,0.0026158289123017924
Jamaica,JAM,2023,7542.40084275345,,,89.473,0.6974122680000001,0.11095866409752907
Jordan,JOR,2023,4466.08314208575,,,92.5344,0.7572644636363636,0.20347076564706476
Japan,JPN,2023,33836.1756271617,,,86.9815,3.4815806666666664,0.12347426157246416
Kazakhstan,KAZ,2023,12879.4275257974,91.7601,94.0687,92.8785,0.4100254035636364,0.038202822547107024
Kenya,KEN,2023,1942.58802756191,,,35.0,0.5893984275,0.36409063731731417
Kyrgyz Republic,KGZ,2023,2138.22210211478,,,88.4701,,
Cambodia,KHM,2023,2429.74853452838,,,60.7171,0.12,0.05926539226329886
Kiribati,KIR,2023,2177.70125812262,,,88.0,3.1945,1.7602965446714882
St. Kitts and Nevis,KNA,2023,22576.9248439166,,,76.4208,,
"Korea, Rep.",KOR,2023,35674.095995632,96.7274,98.0887,97.416,,
Kuwait,KWT,2023,34075.849012909,100.0,99.5887,99.7473,0.51872256,0.018267103829582944
Latin America & Caribbean (excluding high income),LAC,2023,10196.271088969,80.1,79.2,79.7,,
Lao PDR,LAO,2023,2066.94979776957,,,63.6255,,
Lebanon,LBN,2023,3477.72489842684,,,83.4933,1.9142857142857144,0.6605303536751792
Liberia,LBR,2023,799.194470229642,,,23.4979,2.5,3.75377972665148
Libya,LBY,2023,6026.51518708812,,,88.4989,0.8246536,0.16420506532866558
St. Lucia,LCA,2023,13554.7684784933,,,70.0834,,
Latin America & Caribbean,LCN,2023,10508.6472548025,80.4,79.6,80.0,,
Least developed countries: UN classification,LDC,2023,1257.69806699331,25.0,34.9,29.9,,
Low income,LIC,2023,714.151764242762,17.4,26.6,22.0,,
Liechtenstein,LIE,2023,206780.590353385,,,97.3444,1.18972765325,0.00690429010508253
Sri Lanka,LKA,2023,3798.89016573011,,,51.2,0.2490982527066666,0.0786855871603097
Lower middle income,LMC,2023,2493.38985253651,49.7,61.0,55.4,,
Low & middle income,LMY,2023,5856.29495195922,,,,,
Lesotho,LSO,2023,916.282976983803,,,47.991,1.9561735703125,2.561881365625867
Late-demographic dividend,LTE,2023,12437.9861721907,,,,,
Lithuania,LTU,2023,27786.0057829276,90.6902,86.1234,88.5029,1.2623094599999998,0.054515620698917154
Luxembourg,LUX,2023,133230.619178899,99.3147,99.3798,99.3479,1.703367672,0.015342127950747632
Latvia,LVA,2023,22710.2637544197,92.2988,92.0644,92.1879,3.20935215,0.16958070684011778
"Macao SAR, China",MAC,2023,67216.3631112124,,,89.1806,,
Morocco,MAR,2023,3813.72607421875,,,91.0,0.6316612146181818,0.19875403812191594
Monaco,MCO,2023,256799.788612806,,,99.1497,0.4170167736428571,0.0019486781164214466
Moldova,MDA,2023,6799.58594644576,,,80.2126,0.278925,0.049225056148449395
Madagascar,MDG,2023,508.718427705591,,,20.3671,1.1205195,2.643158428650769
Maldives,MDV,2023,12587.6126038651,,,84.6851,2.1558855180000003,0.20552448689163091
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2023,6149.061198935,52.8,65.9,59.5,,
Mexico,MEX,2023,13860.9597809326,81.3647,80.9827,81.1832,2.0343403571428573,0.17612116816972523
Marshall Islands,MHL,2023,6793.24495895856,,,65.7177,6.083333333333333,1.0745969038512528
Middle income,MIC,2023,6386.30246387838,,,,,
North Macedonia,MKD,2023,8674.35846327485,,,87.1819,,
Mali,MLI,2023,1043.9533853528,,,35.0921,4.557988557692307,5.239301242729668
Malta,MLT,2023,40905.8059585057,94.0165,90.0405,92.0727,2.3563824299999996,0.0691261020224938
Myanmar,MMR,2023,1233.19666209269,,,58.5357,0.989654563125,0.9630138584179352
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2023,2873.03929302735,49.4,62.3,55.9,,
Montenegro,MNE,2023,12259.8775034436,,,89.8052,0.3214709999999999,0.0314656651252547
Mongolia,MNG,2023,5838.63108083902,,,83.0162,0.383772,0.07887574906236784
Mozambique,MOZ,2023,622.000297682823,,,19.8434,0.7825535,1.5097487951345927
Mauritania,MRT,2023,2135.78187606359,,,37.3809,1.31578945,0.7392830502476785
Mauritius,MUS,2023,11269.9684462139,,,79.5,0.6690580635416667,0.07123974482108873
Malawi,MWI,2023,633.214767978695,16.6971,19.4973,17.9881,0.38079856,0.7216481596894384
Malaysia,MYS,2023,11386.0395636528,97.1838,98.153,97.6927,0.2849917333333333,0.030035911792518376
North America,NAC,2023,78190.0640735535,93.7,92.9,93.3,,
Namibia,NAM,2023,4187.60500396525,,,64.4061,1.196670128,0.3429177661790559
New Caledonia,NCL,2023,33701.8923322781,,,,3.76179258,0.13394354986044973
Niger,NER,2023,638.336080897887,,,23.1879,1.634589,3.072843379369899
Nigeria,NGA,2023,2138.76383719983,,,39.2136,0.3936213,0.22084979733826854
Nicaragua,NIC,2023,2609.44492072931,,,58.2314,0.5458762,0.25103095098743095
Netherlands,NLD,2023,63515.6030780019,95.944,98.09,97.0068,,
Norway,NOR,2023,87497.2179649556,99.0,99.0,99.0,4.06778110425,0.05578848606426634
Nepal,NPL,2023,1382.33055769304,,,55.7716,0.43070483025,0.3738945026018666
Nauru,NRU,2023,12752.4723855838,,,,3.0880166666666673,0.2905805155233323
New Zealand,NZL,2023,49075.9562832927,,,96.1638,5.8895,0.14400941999383943
OECD members,OED,2023,46580.4448807226,,,,,
Oman,OMN,2023,21027.7384778886,,,95.2517,1.948137,0.1111752651127101
Other small states,OSS,2023,15334.1046502228,,,,,
Pakistan,PAK,2023,1360.32417758419,,,27.3759,0.123717950625,0.10913688310212495
Panama,PAN,2023,18797.1933994045,,,68.5485,1.6318296866666666,0.10417489368716268
Peru,PER,2023,7887.54185920108,,,79.4848,0.4456414049999999,0.06779928342011564
Philippines,PHL,2023,3804.08274131097,,,83.7661,0.5869537096666668,0.1851548716201866
Palau,PLW,2023,15610.8231931032,,,,2.25,0.17295692652472353
Papua New Guinea,PNG,2023,2966.06830432055,,,24.0667,1.36434,0.5519791967080281
Poland,POL,2023,22145.2660647429,86.7038,86.1088,86.4147,0.3696993083333333,0.020033137949347572
Pre-demographic dividend,PRE,2023,1558.34344693401,,,,,
Puerto Rico (US),PRI,2023,36980.7884784287,,,,,
Portugal,PRT,2023,27634.6183139773,85.021,86.6303,85.7901,1.7859499999999997,0.07755272664345149
Paraguay,PRY,2023,6299.99026533713,79.2152,76.9155,78.0948,1.038275245,0.19776701891988188
West Bank and Gaza,PSE,2023,3455.02852911712,86.2802,86.9849,86.6377,,
Pacific island small states,PSS,2023,4173.79964748513,,,,,
Post-demographic dividend,PST,2023,53813.7418308678,,,,,
French Polynesia,PYF,2023,21832.2831795569,,,,0.7463874166666666,0.041024793084338235
Qatar,QAT,2023,81816.9797967481,,,99.6528,2.403186625,0.03524725499723984
Romania,ROU,2023,18244.4186876321,88.4753,89.965,89.2034,0.535785,0.03524047606054177
Russian Federation,RUS,2023,14159.3876953125,92.0739,92.4398,92.245,0.253878,0.021516015138200947
Rwanda,RWA,2023,1027.03446826565,,,34.2005,0.5533333333333333,0.6465216314709425
South Asia,SAS,2023,2532.38988993306,52.0,64.2,58.3,,
Saudi Arabia,SAU,2023,36156.848337701,100.0,100.0,100.0,1.49467670625,0.04960642672026777
Sudan,SDN,2023,797.283447265625,,,,1.160024534889125,1.7459655617347563
Senegal,SEN,2023,1698.03387300843,,,60.6122,1.634589,1.1551635283486845
Singapore,SGP,2023,85412.230345235,93.9728,94.5926,94.2852,0.6254309365295454,0.00878699831162206
Solomon Islands,SLB,2023,1882.64394148042,,,42.4597,6.964705882352941,4.43931370912945
Sierra Leone,SLE,2023,758.329137378248,,,20.635,0.6694649699999999,1.059379001019833
El Salvador,SLV,2023,5365.44491399171,,,67.6558,1.0796,0.24145621113761034
San Marino,SMR,2023,59879.7173015651,,,87.0278,0.0959948125,0.0019237528196711967
"Somalia, Fed. Rep.",SOM,2023,596.885985135589,,,,,
Serbia,SRB,2023,12281.707946167,84.5566,86.1911,85.3575,0.5783102422216667,0.0565045426668513
Sub-Saharan Africa (excluding high income),SSA,2023,1750.13136836946,29.3,37.9,33.5,,
Sub-Saharan Africa,SSF,2023,1680.77966672218,28.1,36.5,32.3,,
Small states,SST,2023,14346.3202783396,71.0,72.5,71.7,,
Sao Tome and Principe,STP,2023,2990.6606143535,,,61.4607,,
Suriname,SUR,2023,5521.97602122638,,,78.3958,0.9495937148391532,0.20635954474027374
Slovak Republic,SVK,2023,24614.8734642794,87.0761,87.353,87.2131,,
Slovenia,SVN,2023,32660.4753581346,89.829,90.8981,90.3779,0.8422540199999999,0.0309458087464201
Sweden,SWE,2023,54950.2834725622,95.6015,95.803,95.7033,2.333998184666666,0.050969670120054884
Eswatini,SWZ,2023,3755.52111232464,,,57.62,1.25712068515,0.4016872165168636
Sint Maarten (Dutch part),SXM,2023,39451.8223361963,,,,,
Seychelles,SYC,2023,18262.7115849287,,,87.4009,5.434161037999999,0.3570659929263433
Turks and Caicos Islands,TCA,2023,35470.2151608295,,,,0.589041095890411,0.01992796806739085
